"Location","Sex","AgeGrp","AgeGrpStart","qx","monthly_pr_die","perc_death_suicide_base","perc_death_suicide_upper","perc_death_suicide_lower","Pr_death_suicide_base","Pr_death_not_suicide_base"
"Iran (Islamic Republic of)","Female","80-84",80,0.4183258,0.00899009164638565,0.000488824827423027,0.00056698025165639,0.000417240478140412,4.39457999756166e-06,0.00898569706638808
"Iran (Islamic Republic of)","Female","85-89",85,0.6061471,0.0154096669222069,0.000475364335777213,0.000552946674078387,0.000393262091358685,7.32520608102298e-06,0.0154023417161259
"Iran (Islamic Republic of)","Male","10-14",10,0.00107757,1.79690218212736e-05,0.0116725599241401,0.0149475809515893,0.0059333266577025,2.09744483986997e-07,1.77592773372866e-05
"Iran (Islamic Republic of)","Male","15-19",15,0.00261835,4.36954432218029e-05,0.0670143919699374,0.0802604393002568,0.038018896664654,2.92822355936604e-06,4.07672196624368e-05
"Iran (Islamic Republic of)","Male","20-24",20,0.00555077,9.27662431214893e-05,0.089816360285401,0.107172867841067,0.0657833388782755,8.33192631452278e-06,8.44343168069665e-05
"Iran (Islamic Republic of)","Male","25-29",25,0.00424369,7.08761549750303e-05,0.091426440087397,0.114521347240932,0.0726069478355829,6.47995453644967e-06,6.43962004385806e-05
"Iran (Islamic Republic of)","Male","30-34",30,0.00501335,8.37624750443799e-05,0.0774016557124909,0.0975766669567145,0.0627527999705602,6.48335425501121e-06,7.72791207893687e-05
"Iran (Islamic Republic of)","Male","35-39",35,0.00443236,7.40341265086375e-05,0.0605495532838946,0.0777882108504499,0.0507387928766573,4.48273328786134e-06,6.95513932207762e-05
"Iran (Islamic Republic of)","Male","40-44",40,0.00636943,0.000106491018895594,0.0436198481729192,0.0588895300825734,0.0358461003124934,4.64512207600526e-06,0.000101845896819588
"Iran (Islamic Republic of)","Male","45-49",45,0.01130245,0.000189428857480189,0.0268883227396553,0.0360367801548763,0.0222431824857409,5.0934242561315e-06,0.000184335433224058
"Iran (Islamic Republic of)","Male","50-54",50,0.02015033,0.000339211072300061,0.0167159372760656,0.0212801246678093,0.0128194745141799,5.67023100791475e-06,0.000333540841292146
"Iran (Islamic Republic of)","Male","55-59",55,0.0281363,0.000475548735702214,0.00987687372737706,0.012527475104701,0.00727051396356025,4.69693481374457e-06,0.000470851800888469
"Iran (Islamic Republic of)","Male","60-64",60,0.04890889,0.000835407795928167,0.00611676355070182,0.00762103021652167,0.00435826164754735,5.10999195610556e-06,0.000830297803972061
"Iran (Islamic Republic of)","Male","65-69",65,0.08157743,0.00141728933499286,0.00378796987415787,0.00466568590937857,0.00261262272089965,5.36864930391817e-06,0.00141192068568894
"Iran (Islamic Republic of)","Male","70-74",70,0.1795291,0.00329251499969263,0.00252527899096427,0.00326228304903717,0.00179411210802325,8.31451895615853e-06,0.00328420048073647
"Iran (Islamic Republic of)","Male","75-79",75,0.32723776,0.00658428291391899,0.00162071253355789,0.00200443107349643,0.00112770176344523,1.06712298430795e-05,0.00657361168407591
"Iran (Islamic Republic of)","Male","80-84",80,0.48905378,0.0111291236084067,0.00138453513183822,0.00172525194254324,0.000967882260234632,1.54086626224092e-05,0.0111137149457843
"Iran (Islamic Republic of)","Male","85-89",85,0.64478458,0.0171025760476347,0.0011479948832553,0.00142330095602662,0.000802189647869851,1.96336697931693e-05,0.0170829423778415
"Iraq","Female","10-14",10,0.00238522,3.9800360756681e-05,0.00482158029914964,0.00793324168313233,0.00259962677115649,1.91900635323462e-07,3.96084601213576e-05
"Iraq","Female","15-19",15,0.0037368,6.239470802194e-05,0.0526190985936635,0.0799579658687635,0.0304605611892783,3.28315329312931e-06,5.91115547288107e-05
"Iraq","Female","20-24",20,0.00518645,8.66620165861365e-05,0.0641352425035854,0.0961815791767512,0.0411561637245766,5.55808944960161e-06,8.11039271365349e-05
"Iraq","Female","25-29",25,0.00622943,0.000104143141005819,0.0548976023315215,0.0797173459845136,0.0350420224538063,5.71720874049302e-06,9.84259322653261e-05
"Iraq","Female","30-34",30,0.00754761,0.000126262650611775,0.0414681859079668,0.0593313137301985,0.0276081750283613,5.23588306880173e-06,0.000121026767542973
"Iraq","Female","35-39",35,0.00970344,0.000162500547951305,0.0286681219476281,0.041224960944758,0.0189923534021107,4.65858552522441e-06,0.000157841962426081
"Iraq","Female","40-44",40,0.01327152,0.000222648104328482,0.020321197765481,0.0290132195165382,0.0137016726155143,4.52447616016853e-06,0.000218123628168314
"Iraq","Female","45-49",45,0.01957541,0.000329438157385509,0.0121425889024064,0.01787290814455,0.00800598642946601,4.0002321138985e-06,0.00032543792527161
"Iraq","Female","50-54",50,0.02907215,0.000491597764401885,0.00666465301736346,0.00957342761984417,0.00446008096201648,3.27632852385016e-06,0.000488321435878035
"Iraq","Female","55-59",55,0.04374083,0.000745160635564179,0.00363742363422278,0.00505667915452702,0.00245171525982767,2.71046490709361e-06,0.000742450170657086
"Iraq","Female","60-64",60,0.0687905,0.00118714478822557,0.00221369598624385,0.00322924849621922,0.00149444793944153,2.62797765278525e-06,0.00118451681057278
"Iraq","Female","65-69",65,0.11332776,0.00200265667145905,0.00144973093711058,0.00211870435826738,0.000953939653242318,2.90331333302507e-06,0.00199975335812602
"Iraq","Female","70-74",70,0.18754483,0.00345559134868645,0.00098623806962547,0.00139929605114834,0.000651012863745381,3.408035741143e-06,0.00345218331294531
"Iraq","Female","75-79",75,0.30067738,0.00594298846638774,0.000688106827790694,0.00101912982205527,0.000456897732525956,4.08941094120276e-06,0.00593889905544654
"Iraq","Female","80-84",80,0.46052402,0.0102332308243707,0.00060542549583766,0.000922785863282767,0.000385769663989278,6.19545884586584e-06,0.0102270353655248
"Iraq","Female","85-89",85,0.63118123,0.0164867460125806,0.000657727105754195,0.000998820362775556,0.00042416578384498,1.08437797381592e-05,0.0164759022328424
"Iraq","Male","10-14",10,0.00324714,5.42055874820369e-05,0.00613679063066864,0.0135612264651852,0.00318814378218771,3.32648341389653e-07,5.38729391406472e-05
"Iraq","Male","15-19",15,0.00620535,0.000103739338791708,0.050057303913067,0.0749578859389253,0.0310643109334619,5.19291160963717e-06,9.85464271820713e-05
"Iraq","Male","20-24",20,0.00887843,0.000148623589576458,0.0628249429554869,0.097692366938413,0.0396112164610133,9.33726853698064e-06,0.000139286321039477
"Iraq","Male","25-29",25,0.00895281,0.000149874221382795,0.0658307428072575,0.0997977601238663,0.0440042595777719,9.86633132128876e-06,0.000140007890061507
"Iraq","Male","30-34",30,0.00988313,0.000165524504571746,0.055081677840166,0.0888290446882362,0.0362887135685876,9.11736743547398e-06,0.000156407137136272
"Iraq","Male","35-39",35,0.01228817,0.00020605033235932,0.0474099277685497,0.0745015679225221,0.0313551270263589,9.76883137384102e-06,0.000196281500985479
"Iraq","Male","40-44",40,0.01760292,0.000295951096271563,0.038534018881344,0.0610692567414695,0.02584982405326,1.14041851316829e-05,0.00028454691113988
"Iraq","Male","45-49",45,0.02744489,0.000463701402502625,0.027112875000993,0.0394799496934201,0.0178504124943201,1.25722781638388e-05,0.000451129124338787
"Iraq","Male","50-54",50,0.0431515,0.000734899949843215,0.0170867319258263,0.0240409670500997,0.0117235082743717,1.25570384352742e-05,0.000722342911407941
"Iraq","Male","55-59",55,0.06861725,0.00118404794660731,0.0105326623900705,0.01451406690624,0.00680284618804364,1.24711772752711e-05,0.00117157676933204
"Iraq","Male","60-64",60,0.10585157,0.001862987289313,0.00678349307771866,0.00964706975548702,0.003992973481496,1.26375613809326e-05,0.00185034972793207
"Iraq","Male","65-69",65,0.16196839,0.00294065874204841,0.00419774320330527,0.00589105291974505,0.00252979540675726,1.23441302476739e-05,0.00292831461180073
"Iraq","Male","70-74",70,0.24641562,0.00470413876901377,0.00287669994034923,0.00403802456865844,0.00170042289812171,1.35323957162164e-05,0.00469060637329755
"Iraq","Male","75-79",75,0.36541063,0.00755096630292851,0.00217393032630438,0.00314731829021207,0.00113966949339966,1.64152746388388e-05,0.00753455102828967
"Iraq","Male","80-84",80,0.52106626,0.012194915590275,0.00188872236321619,0.00277727341145442,0.000971955456454811,2.30328097928861e-05,0.0121718827804821
"Iraq","Male","85-89",85,0.68955081,0.0193067739209087,0.00169806607970013,0.00253522395873067,0.000796520222408543,3.27841779035341e-05,0.0192739897430052
"Italy","Female","10-14",10,0.00033504,5.58492004498756e-06,0.0183628830094169,0.0212361060159186,0.0159855525038974,1.02555233403054e-07,5.48236481158451e-06
"Italy","Female","15-19",15,0.00061925,1.03239769485564e-05,0.0799942597958984,0.092602123352116,0.0713236154466548,8.25858894149684e-07,9.49811805440667e-06
"Italy","Female","20-24",20,0.0007356,1.22644362317015e-05,0.0977960243841317,0.107798631506956,0.0891464817969208,1.19941310477311e-06,1.10650231269284e-05
"Italy","Female","25-29",25,0.00073781,1.23012962676139e-05,0.102708003687776,0.114122672361874,0.0922387828245267,1.26344158241852e-06,1.10378546851954e-05
"Italy","Female","30-34",30,0.00115831,1.9316169432182e-05,0.0886889551443455,0.0995138729361058,0.0795778115232601,1.71313088433136e-06,1.76030385478506e-05
"Italy","Female","35-39",35,0.00181978,3.03568360746631e-05,0.0657714806406855,0.0720933232135915,0.0593333345624953,1.99661405619717e-06,2.83602220184659e-05
"Italy","Female","40-44",40,0.00320269,5.34623973055259e-05,0.0469757017284759,0.0518701428936533,0.0425091739682519,2.51143362951366e-06,5.09509636760123e-05
"Italy","Female","45-49",45,0.00570362,9.53279185889055e-05,0.032356594410532,0.0358098960486066,0.0294547507231082,3.08448679778143e-06,9.22434317911241e-05
"Italy","Female","50-54",50,0.00918534,0.000153784596470641,0.023679566242598,0.0260007375981177,0.0215906336766551,3.64155253921774e-06,0.000150143043931423
"Italy","Female","55-59",55,0.01376719,0.0002310205878292,0.0142785114268686,0.0156248783451619,0.0130674145075696,3.29863010316113e-06,0.000227721957726039
"Italy","Female","60-64",60,0.02126618,0.00035819521783087,0.00895773116818541,0.00982150033201574,0.00812153253912134,3.20861646705855e-06,0.000354986601363812
"Italy","Female","65-69",65,0.03286662,0.000556825936413263,0.0059243965540751,0.00650482068022563,0.00539276106556958,3.29885765890638e-06,0.000553527078754357
"Italy","Female","70-74",70,0.05282804,0.000904167965771197,0.003753679983396,0.00414464710383253,0.00331550077533151,3.39395719474322e-06,0.000900774008576453
"Italy","Female","75-79",75,0.0992058,0.00173979247570688,0.00212021449465021,0.0023936353658124,0.00179653943349588,3.6887332246771e-06,0.0017361037424822
"Italy","Female","80-84",80,0.19600705,0.0036294771089278,0.00100729524159364,0.00116061533484482,0.000804728710293448,3.65595502129603e-06,0.00362582115390651
"Italy","Female","85-89",85,0.36918188,0.00764955374416709,0.000554211405080023,0.000641388784966482,0.000426552712259188,4.23946992878999e-06,0.0076453142742383
"Italy","Male","10-14",10,0.00040671,6.77985583241725e-06,0.0364772444729979,0.0431102094829482,0.0315362796502702,2.47310458690765e-07,6.53254537372648e-06
"Italy","Male","15-19",15,0.0013098,2.18440703777523e-05,0.116333892873826,0.126606474482339,0.105982564251375,2.54120574325374e-06,1.93028646344985e-05
"Italy","Male","20-24",20,0.00194152,3.2389595329585e-05,0.159976059153969,0.172593212304155,0.146870792829124,5.18155981841881e-06,2.72080355111662e-05
"Italy","Male","25-29",25,0.00208195,3.47347345799331e-05,0.178563251786131,0.191060922487828,0.167076256746351,6.20234715652104e-06,2.85323874234121e-05
"Italy","Male","30-34",30,0.00241469,4.02926893202649e-05,0.160501954126082,0.17073482860284,0.150785590489084,6.46705537289764e-06,3.38256339473672e-05
"Italy","Male","35-39",35,0.00318731,5.32052560772156e-05,0.137252894954718,0.145309723803499,0.129026376693979,7.30257542340496e-06,4.59026806538106e-05
"Italy","Male","40-44",40,0.00513828,8.58550868380048e-05,0.10610555064324,0.113755878964939,0.0990407839216267,9.10970126446966e-06,7.67453855735351e-05
"Italy","Male","45-49",45,0.00897254,0.00015020597881199,0.0723923557485057,0.0777363717820098,0.0673866120789211,1.08737646537101e-05,0.00013933221415828
"Italy","Male","50-54",50,0.01464438,0.000245847565111701,0.047263216031469,0.0506100771644658,0.0439950442191646,1.1619546580685e-05,0.000234228018531016
"Italy","Male","55-59",55,0.02343486,0.000395152294441758,0.0287416782432285,0.030971335957029,0.0267691981139411,1.13573401039185e-05,0.00038379495433784
"Italy","Male","60-64",60,0.0384062,0.000652506405201092,0.0176503725210348,0.0188663832104825,0.0164482260943071,1.15169811241606e-05,0.000640989424076931
"Italy","Male","65-69",65,0.06063743,0.00104201923326597,0.0106741347832241,0.0115602671408652,0.009940888551066,1.11226537425928e-05,0.00103089657952337
"Italy","Male","70-74",70,0.09372281,0.0016388235015522,0.00729279338301097,0.00803773003143721,0.00675637906368091,1.19516011880428e-05,0.00162687190036416
"Italy","Male","75-79",75,0.16310647,0.00296324125618053,0.00554608364391345,0.00625926044093003,0.00501247499624574,1.64343838638724e-05,0.00294680687231665
"Italy","Male","80-84",80,0.29595397,0.00583145635729276,0.00377414857693259,0.00433142975962491,0.00326252008597129,2.2008782712321e-05,0.00580944757458044
"Italy","Male","85-89",85,0.48122479,0.0108784736007829,0.00269024260814346,0.00310855824325725,0.00227522948766695,2.92657331923899e-05,0.0108492078675905
"Japan","Female","10-14",10,0.00031829,5.30566367518137e-06,0.103612517841007,0.112117901304883,0.0949498962549459,5.49733172203115e-07,4.75593050297826e-06
"Japan","Female","15-19",15,0.00066823,1.11408273602009e-05,0.336128143789636,0.354272602273616,0.319492115985322,3.74474562086513e-06,7.39608173933581e-06
"Japan","Female","20-24",20,0.00108689,1.81245206368752e-05,0.468939253628085,0.48757511859805,0.451718858244771,8.49929917982308e-06,9.62522145705211e-06
"Japan","Female","25-29",25,0.00130997,2.18469073652861e-05,0.436245075680304,0.453565991909071,0.418057270006081,9.53060575694979e-06,1.23163016083363e-05
"Japan","Female","30-34",30,0.00169175,2.82193122447261e-05,0.334511627699749,0.351153077418584,0.321184967780882,9.43968807155078e-06,1.87796241731753e-05
"Japan","Female","35-39",35,0.00238289,3.9761436169794e-05,0.23639440904979,0.248835300977957,0.225462272719985,9.39938120632941e-06,3.03620549634646e-05
"Japan","Female","40-44",40,0.00363788,6.07400415401083e-05,0.15870688250602,0.166561567539279,0.151600223220451,9.63986263611676e-06,5.11001789039915e-05
"Japan","Female","45-49",45,0.00562926,9.408164066671e-05,0.114484276112988,0.121100998015442,0.108806286436763,1.07708685272505e-05,8.33107721394595e-05
"Japan","Female","50-54",50,0.00846176,0.00014161937002144,0.0830163416289813,0.0879777996391817,0.0786968584495893,1.1756722002981e-05,0.000129862648018459
"Japan","Female","55-59",55,0.01186293,0.000198877821837584,0.055835516548825,0.0592987591239379,0.0525504817752553,1.11044459124067e-05,0.000187773375925177
"Japan","Female","60-64",60,0.01711749,0.000287720064809371,0.0367503089686615,0.039128085366064,0.0343775244711698,1.05738012782277e-05,0.000277146263531144
"Japan","Female","65-69",65,0.02525969,0.000426312306063603,0.0263226341510014,0.0284155272165451,0.0240750429123857,1.12216628665819e-05,0.000415090643197021
"Japan","Female","70-74",70,0.0403303,0.000685866622941123,0.0184798600161067,0.0201342953289234,0.0160546050446771,1.26747191816718e-05,0.000673191903759451
"Japan","Female","75-79",75,0.07283071,0.00125952461104817,0.0105759224992758,0.0117739817682032,0.00873686419330825,1.33206346723759e-05,0.00124620397637579
"Japan","Female","80-84",80,0.14181496,0.00254567988753218,0.00563194459679789,0.00651087907943283,0.00413647884951829,1.43371280877639e-05,0.00253134275944442
"Japan","Female","85-89",85,0.27526106,0.00535135971516842,0.0031505706981321,0.00374292741407309,0.00216819198366336,1.68598371137742e-05,0.00533449987805465
"Japan","Male","10-14",10,0.00047739,7.95836811340322e-06,0.153779371974491,0.166815956359919,0.140520832427169,1.22383285042096e-06,6.73453526298226e-06
"Japan","Male","15-19",15,0.00132737,2.21372838984379e-05,0.361321008406457,0.383866132042571,0.34618304397529,7.99866574156362e-06,1.41386181568743e-05
